text,label_sexist
"['i', 'love', 'it', 'because', 'my', 'teacher', 'talk', 'about', 'take', 'the', 'patriarchy', 'away', 'and', 'look', 'at', 'i', 'make', 'female', 'connection']",1
"['i', 'have', 'met', 'chilean', 'snake', 'who', 'be', 'preach', 'to', 'the', 'whole', 'world', 'that', 'today', 'woman', 'be', 'in', 'prison']",1
"['abcdigital', 'woman', 'at', 'the', 'wheel']",1
"['since', 'the', 'begin', 'of', 'the', 'day', 'i', 'have', 'be', 'barbarated', 'at', 'male', 'and', 'female', 'at', 'male', 'and', 'female', 'and']",1
"['sandra_', 'escolar', 'the', 'fifth', 'best', 'country', 'to', 'be', 'woman', 'decent', 'and', 'proud', 'of', 'that', 'although', 'it', 'be', 'always', 'improve']",0
"['dvgranados', 'ornelasmely', 'jazive_perez', 'neither', 'do', 'i', 'listen', 'to', 'my', 'father', 'bully', 'who', 'say', 'that', 'woman', 'in']",1
"['in', 'all', 'feminist', 'they', 'be', 'stupid', 'and', 'insolent']",1
"['jimedylan', 'niñxs', 'be', 'it', 'any', 'new', 'form', 'of', 'bacteria', 'but', 'if', 'you', 'mean', 'child', 'obama', 'come', 'to', 'do', 'it']",1
"['and', 'above', 'all', 'you', 'have', 'idea', 'what', 'damage', 'certain', 'comment', 'can', 'do', 'to', 'that', 'person', 'be', 'sick', 'because']",0
"['ambarsmtih', 'few', 'minute', 'later', 'she', 'finish', 'have', 'breakfast', 'and', 'go', 'to', 'the', 'kitchen', 'to', 'wash', 'all', 'the', 'dish', 'leave', 'them']",0
"['valtonyc', 'you', 'be', 'little', 'bit', 'of', 'monster']",1
"['there', 'be', 'really', 'people', 'who', 'keep', 'make', 'joke', 'about', 'the', 'woman', 'behind', 'the', 'wheel']",0
"['two', 'child', 'in', 'bar', 'come', 'up', 'to', 'my', 'friend', 'and', 'i', 'in', 'sombrero', 'and', 'we', 'end', 'up', 'laugh', 'in', 'their', 'face', 'because', 'we', 'do', 'not']",1
"['oriana', 'be', 'spoil', 'little', 'girl', 'if', 'she', 'mess', 'with', 'people', 'physic', 'to', 'the', 'minimum', 'because', 'of', 'the', 'age', 'i', 'have', 'also']",0
"['jajajajaja', 'be', 'murder', 'girl', 'who', 'have', 'next', 'explanation', 'of', 'it', 'and', 'believe', 'of', 'the', 'capital', 'of', 'decides', 'i', 'since']",0
"['woman', 'really', 'have', 'to', 'be', 'treat', 'badly', 'in', 'order', 'to', 'have', 'them', 'in', 'your', 'hand']",1
"['lacocadejerez', 'i', 'want', 'one', 'like', 'that', 'and', 'with', 'music', 'yes', 'it', 'can', 'be', 'so', 'that', 'my', 'teenager', 'encourages', 'herself', 'to', 'wash']",0
"['every', 'time', 'i', 'disagree', 'with', 'them', 'i', 'be', 'girl', 'x']",0
"['in', 'addition', 'to', 'the', 'eminence', 'in', 'legal', 'matter', 'it', 'be', 'also', 'a', 'columnist', 'who', 'recount', 'behind', 'the', 'scene', 'of', 'justice']",0
"['podcast', 'catedral', 'deportiva', 'woman', 'behind', 'the', 'wheel', 'f', 'with', 'elchickenmcfly', 'cathedraldeporte']",0
"['i', 'do', 'not', 'want', 'to', 'imagine', 'how', 'sad', 'the', 'life', 'of', 'poor', 'devil', 'who', 'life', 'in', 'love', 'with', 'female', 'woman', 'must', 'be']",1
"['eldivandejules', 'then', 'lot', 'of', 'feminism', 'but', 'when', 'these', 'savage', 'beat', 'woman', 'up', 'with', 'something', 'i', 'say']",1
"['policewoman', 'told', 'him', 'everything', 'that', 'happen', 'to', 'daniel', 'and', 'say', 'ta', 'bien']",1
"['i', 'do', 'not', 'know', 'that', 'i', 'be', 'follow', 'so', 'much', 'mojigat']",0
"['i', 'have', 'read', 'mirám', 'voucher', 'or', 'to', 'provoke', 'which', 'be', 'why', 'you', 'be', 'shout', 'like', 'place', 'in', 'the', 'pussy', 'noghvipdbt']",0
"['avedelparaiso', 'yes', 'the', 'problem', 'be', 'not', 'to', 'be', 'surprised', 'at', 'the', 'problem', 'be', 'the', 'sexist', 'attitude', 'and', 'comment', 'in']",1
"['in', 'all', 'case', 'we', 'have', 'be', 'wash', 'up', 'but', 'they', 'love', 'to', 'live', 'in', 'subjugation', 'and', 'we', 'will', 'never', 'abandon', 'that', 'colonial', 'mentality']",0
"['lccasno', 'jajaajja', 'a', 'matter', 'of', 'course', 'i', 'be', 'flatter', 'by', 'the', 'overwhelmingness', 'that', 'you', 'have', 'put', 'through', 'but', 'i', 'congratulate', 'you', 'on', 'your', 'dedication']",0
"['dalmaradona', 'emacabj', 'i', 'do', 'not', 'think', 'i', 'see', 'you', 'all', 'like', 'that', 'i', 'hope', 'i', 'see', 'him', 'well', 'but', 'i', 'never', 'believe', 'that', 'be', 'close', 'to', 'the', 'marimacho']",0
"['stay', 'close', 'to', 'the', 'people', 'who', 'give', 'you', 'light', 'on', 'your', 'darkest', 'day']",0
"['myangelpjm', 'hi', 'i', 'be', 'daniela', 'and', 'i', 'be', 'from', 'mexico', 'and', 'i', 'currently', 'live', 'in', 'the', 'usa', 'i', 'be', 'year', 'old', 'i', 'study', 'i', 'practise', 'english', 'with']",0
"['miss_ticas', 'in', 'the', 'sink', 'of', 'course', 'and', 'although', 'they', 'be', 'less', 'waxed', 'than', 'woman', 'today', 'they', 'have', 'their', 'bath']",0
"['i', 'think', 'i', 'be', 'go', 'to', 'play', 'game', 'instead', 'of', 'another', 'adc', 'and', 'i', 'get', 'one', 'woman', 'have', 'have', 'to', 'be']",1
"['capital', 'jajajajajajajajajaja', 'in', 'my', 'opinion', 'today', 'woman', 'do', 'not', 'need', 'anyone', 'to', 'lead', 'them']",0
"['carelgra', 'if', 'i', 'won', 'viciconte', 'i', 'stop', 'see', 'him', 'dancinglurdes', 'and', 'cintia', 'be', 'the', 'bestand', 'they', 'take', 'them', 'outthis']",0
"['i', 'paralyse', 'from', 'the', 'y', 'master', 'pajilla', 'put', 'it', 'in', 'place']",0
"['gabrielrufian', 'ponte', 'diete', 'mano', 'you', 'look', 'like', 'dirty', 'onion']",0
"['someone', 'should', 'get', 'wet']",0
"['melisaalcazar', 'you', 'look', 'like', 'cheap', 'whore', 'i', 'would', 'not', 'pay', 'single', 'tap']",1
"['i', 'go', 'to', 'the', 'kitchen', 'look', 'for', 'juice', 'and', 'found', 'pasta', 'frola', 'the', 'fat', 'this', 'feli']",0
"['antoniomistake_', 'i', 'do', 'it', 'when', 'footballer', 'do', 'it', 'at', 'party', 'at', 'last', 'lot', 'of', 'feminism', 'but', 'everyone', 'listen', 'bad']",1
"['solangerivas', 'stop', 'cry', 'like', 'baby', 'doll', 'be', 'for', 'baby', 'fall', 'still', 'and', 'behave', 'well', 'in', 'your', 'own']",1
"['scandalamx', 'this', 'game', 'see', 'him', 'in', 'his', 'macho', 'church', 'a', 'walk', 'in', 'lagarton', 'and', 'already', 'go', 'into', 'the', 'hall', 'of', 'catechism', 'and', 'there']",0
"['apoilonia', 'perhaps', 'but', 'it', 'be', 'also', 'the', 'place', 'where', 'we', 'meet', 'and', 'follow', 'beautiful', 'people', 'like', 'you', 'greet', 'them', 'and', 'send', 'them']",1
"['elicabrera', 'griseldaaya', 'cidad_magazine', 'jajaja', 'marimacho', 'be', 'you', 'blind', 'add', 'but', 'increase', 'xq', 'these', 'blind']",0
"['i', 'be', 'angry', 'that', 'monicas', 'supermegavy', 'end', 'up', 'eat', 'from', 'everybody', 'el', 'food', 'and', 'then', 'she', 'be', 'unable', 'to', 'help']",0
"['i', 'be', 'give', 'myself', 'the', 'opportunity', 'to', 'get', 'to', 'know', 'camila', 'cabello', 'from', 'the', 'moment', 'i', 'use', 'her', 'and', 'god', 'she', 'be', 'beautiful', 'baby']",0
"['when', 'you', 'told', 'him', 'that', 'you', 'be', 'in', 'your', 'day', 'maire_wink']",0
"['woman', 'behind', 'the', 'wheel', 'constant', 'danger']",1
"['i', 'have', 'come', 'to', 'the', 'conclusion', 'that', 'be', 'bit', 'selfish', 'this', 'whole', 'radicalfeministfeministhemb']",1
"['where', 'greecy', 'do', 'not', 'look', 'so', 'wet', 'in', 'jacuzzi', 'it', 'would', 'be', 'the', 'lesbian', 'video', 'of', 'the', 'year']",0
"['petrogustavo', 'this', 'be', 'how', 'farc', 'will', 'not', 'make', 'u', 'the', 'frenzy']",0
"['agusalvarezdi', 'santitravaglio', 'lipovetzky', 'fetcheves', 'how', 'to', 'forget', 'the', 'beauty', 'the', 'murderer', 'of', 'your', 'unborn', 'child']",0
"['there', 'be', 'aramis', 'list', 'or', 'anything', 'say', 'that', 'it', 'do', 'not', 'wash', 'clothes', 'because', 'there', 'be', 'bad', 'energy', 'in', 'the', 'wash', 'machine']",0
"['lkpuccino', 'you', 'never', 'understand', 'anything', 'you', 'look', 'like', 'woman', 'you', 'have', 'to', 'explain', 'everything', 'more', 'than', 'time']",1
"['in', 'an', 'institute', 'in', 'arrigorriaga', 'bizkaia', 'the', 'painting', 'appear', 'lot', 'of', 'feminism', 'but', 'it', 'be', 'nice', 'that', 'i', 'saw', 'them']",1
"['the', 'strength', 'that', 'be', 'need', 'every', 'day', 'in', 'order', 'to', 'be', 'woman', 'nobody', 'know']",0
"['in', 'your', 'bad', 'day', 'i', 'will', 'still', 'want', 'you', 'to', 'be', 'bad']",0
"['gotham_angel', 'vantunano', 'bobby', 'franciscojverd', 'andromaco', 'epn', 'so', 'that', 'in', 'few', 'month', 'you', 'do', 'not', 'start', 'wash']",0
"['but', 'surname', 'be', 'not', 'enough', 'to', 'be', 'loyal', 'woman', 'i', 'have', 'pat', 'with', 'him']",0
"['salvaofficial', 'chgarciacortes', 'barbara', 'move', 'on', 'from', 'the', 'marimacho', 'to', 'the', 'mierd']",0
"['the', 'bad', 'thing', 'be', 'go', 'to', 'go', 'down', 'to', 'those', 'we', 'do', 'not', 'vote', 'for']",0
"['if', 'you', 'do', 'not', 'see', 'a', 'fouryearold', 'they', 'be', 'child']",0
"['patriuskaluska', 'in', 'the', 'debate', 'you', 'start', 'to', 'attack', 'but', 'well', 'clearly', 'you', 'be', 'female', 'so', 'do', 'not']",1
"['javi_barrena', 'mariagtriana', 'but', 'why', 'do', 'you', 'have', 'to', 'explain', 'yourself']",1
"['put', 'rappi', 'in', 'be', 'the', 'new', 'what', 'do', 'i', 'come', 'to', 'the', 'kitchen', 'for']",0
"['danielbroxlr', 'where', 'be', 'you', 'go']",1
"['fer', 'do', 'you', 'just', 'want', 'him', 'for', 'the', 'money']",1
"['and', 'those', 'who', 'stop', 'follow', 'because', 'they', 'think', 'i', 'be', 'superficial', 'i', 'be', 'not', 'at', 'all', 'you', 'be', 'not', 'even', 'worried']",0
"['i', 'hate', 'to', 'starve', 'at', 'oclock', 'at', 'night', 'because', 'i', 'do', 'not', 'want', 'to', 'go', 'down', 'to', 'the', 'kitchen', 'and', 'catch', 'something']",0
"['believevigna', 'vignaxtini_', 'laufer', 'angeldebritook', 'eh']",0
"['levenbanner', 'do', 'the', 'opposite', 'thank', 'you', 'very', 'much', 'honey', 'i', 'tell', 'you', 'make', 'you', 'follow', 'a', 'i', 'go', 'thank', 'you', 'very', 'much']",0
"['i', 'love', 'the', 'fact', 'that', 'you', 'have', 'subtitle', 'this', 'a', 'the', 'marimacho', 'siren']",0
"['annflin', 'toi', 'too', 'old', 'to', 'be', 'girl', 'skin', 'promise']",0
"['silvia', 'you', 'be', 'foolish', 'bridge', 'to', 'frugal', 'and']",1
"['lot', 'of', 'deconstruction', 'lot', 'of', 'feminism', 'but', 'you', 'continue', 'to', 'blame', 'yourself', 'for', 'something', 'man', 'do', 'to', 'you', 'and', 'it', 'be', 'not', 'your', 'fault', 'at', 'all']",0
"['even', 'the', 'pussy', 'of', 'see', 'people', 'in', 'hurry', 'complain', 'about', 'lot', 'of', 'feminism', 'but', 'in', 'want', 'to', 'get', 'into', 'them', 'for', 'free']",1
"['woman', 'behind', 'the', 'wheel']",1
"['drunk', 'but', 'in', 'the', 'mojigata']",0
"['give', 'strength', 'to', 'be', 'fitness', 'girl']",0
"['sandramarano', 'elsablo', 'lady', 'do', 'not', 'believe', 'that', 'the', 'form', 'of', 'rear', 'that', 'need', 'to', 'be', 'review', 'be', 'those', 'of', 'men', 'for', 'whom']",0
"['raeinforms', 'antifemiminazis', 'feminist', 'and', 'their', 'ally', 'be', 'annoyed', 'by', 'this', 'i', 'love', 'you', 'raeinforma']",1
"['this', 'be', 'where', 'we', 'need', 'odiomistweets', 'to', 'believe', 'some', 'well', 'i', 'have', 'feminise', 'against', 'eileenmorenoact', 'and', 'to', 'continue', 'to', 'burn', 'this']",1
"['cobenamendoz', 'say', 'that', 'in', 'the', 'runup', 'to', 'nobody', 'thing', 'she', 'rub', 'her', 'own', 'thing', 'and', 'point', 'sure', 'to', 'be', 'barrier', 'to', 'where', 'she', 'tread', 'alone']",0
"['woman', 'have', 'to', 'be', 'by', 'intermedia', 'award', 'at', 'gas', 'tval']",0
"['well', 'the', 'feminist', 'of', 'the', 'past', 'the', 'real', 'feminist', 'also', 'make', 'room', 'to', 'talk', 'about', 'manspreading']",0
"['let', 'u', 'remember', 'that', 'only', 'yesterday', 'techi', 'call', 'miriam', 'lagarton', 'rendana', 'and', 'dolphin', 'ghvip']",0
"['ey_bianca', 'we', 'need', 'to', 'use', 'lipstick', 'to', 'be', 'woman', 'stereotype', 'of', 'the', 'ort']",0
"['horastvn', 'valdebenitonata', 'and', 'only', 'one', 'woman', 'also', 'child', 'and', 'the', 'elderly']",0
"['jmconfucio', 'lot', 'of', 'feminism', 'but', 'the', 'champion', 'to', 'come', 'out', 'to', 'get', 'his', 'chest']",1
"['showmatch', 'curervotinelli', 'eltrececeofficer', 'this', 'badly', 'educate', 'square', 'mascot', 'of', 'horrible', 'shame', 'all', 'that', 'do', 'be', 'to', 'preach', 'nothing', 'more']",0
"['to', 'the', 'loaf', 'that', 'santi', 'wear', 'a', 'an', 'iberian', 'male', 'and', 'carry', 'my', 'leg', 'waxed']",1
"['pgvelarde', 'hrenhesaguinaga', 'mashiraffael', 'go', 'wash', 'up', 'another', 'displace', 'person', 'your', 'patriarchy', 'be', 'pay', 'for', 'the', 'platerot']",0
"['ochrammro', 'jajaja', 'be', 'now', 'mojigata']",0
"['sunshinexmily', 'i', 'like', 'the', 'same', 'you', 'notice', 'the', 'distance', 'delay', 'and', 'avoid', 'eat', 'bottle', 'of', 'some', 'female', 'victimist']",1
"['woman', 'behind', 'the', 'wheel', 'danger', 'constant']",1
"['i', 'see', 'my', 'zab', 'so', 'happy', 'so', 'smile', 'if', 'it', 'be', 'your', 'break', 'with', 'the', 'lobster', 'that', 'we', 'have', 'but', 'i', 'be', 'delighted', 'to', 'see', 'it']",1
"['i', 'be', 'learn', 'to', 'do', 'thing', 'alone', 'like', 'big', 'girl']",0
"['lacaautiva', 'valermaciel', 'lot', 'of', 'feminism', 'but', 'they', 'do', 'not', 'know', 'the', 'law', 'i', 'will', 'pas', 'the', 'data', 'on', 'to', 'you']",1
"['woman', 'must', 'be', 'make', 'to', 'feel', 'special', 'not', 'to', 'make', 'them', 'feel', 'jealous']",0
"['neus_montero', 'amelia_tiganus', 'lacrono', 'if', 'there', 'be', 'not', 'so', 'much', 'sanctimonious', 'mojigata', 'out', 'there', 'teach', 'moral', 'to', 'the']",0
"['let', 'the', 'cat', 'have', 'it']",0
"['for', 'year', 'they', 'have', 'be', 'sell', 'the', 'word', 'passionate', 'crime', 'to', 'conceal', 'the', 'hatred', 'of', 'the', 'woman', 'they', 'contain']",0
"['it', 'seem', 'that', 'woman', 'have', 'to', 'be', 'lock', 'up', 'in', 'their', 'home', 'a', 'before', 'and']",0
"['woman', 'today', 'say', 'and', 'share', 'anything', 'about', 'sex', 'to', 'bring', 'attention', 'to', 'themselves']",1
"['chiiialvarez', 'rooosanchez', 'camilamsgomez', 'men', 'abort', 'when', 'they', 'abandon', 'their', 'child']",0
"['balvin', 'left', 'the', 'sheer', 'darkness']",0
"['xtianjesed', 'jorge_stucchi', 'malditaternura', 'you', 'should', 'not', 'talk', 'about', 'child', 'and', 'a', 'far', 'a', 'woman', 'be', 'concerned']",1
"['babadmerchan', 'lopezobrador_', 'sre_mx', 'cancileriaec', 'vil', 'mojigata', 'alvarad']",0
"['i', 'have', 'come', 'to', 'the', 'conclusion', 'if', 'i', 'live', 'with', 'friend', 'i', 'would', 'live', 'with', 'men', 'and', 'woman', 'and', 'to', 'be', 'woman', 'the', 'green']",1
"['jruiztaco', 'aurahghvip', 'suso', 'lidamariam', 'very', 'polite', 'girl']",0
"['today', 'i', 'realise', 'how', 'much', 'i', 'feel', 'every', 'day', 'say', 'i', 'will', 'go', 'to', 'the', 'gym', 'now', 'i', 'be', 'too', 'much']",0
"['wilmer', 'revistasemana', 'all', 'that', 'little', 'hptats', 'that', 'hit', 'with', 'woman', 'have', 'to', 'be', 'they', 'also', 'agree', 'with', 'that']",0
"['carmen_estevez', 'angelbvgp', 'what', 'disgust', 'girl', 'you', 'be', 'lot', 'of', 'feminism', 'but', 'some', 'woman', 'like', 'you', 'the', 'bad', 'enemy', 'of', 'woman']",0
"['elhuffpost', 'in', 'she', 'become', 'the', 'bestpaid', 'filmmaking', 'actress', 'and', 'i', 'remember', 'her', 'a']",0
"['toooodas', 'vehementes', 'vehemente', 'vehemente', 'vehemente', 'waveda', 'mujeres', 'hoy']",1
"['i', 'have', 'to', 'make', 'the', 'bed', 'i', 'have', 'to', 'get', 'wet', 'and', 'make', 'the', 'food', 'i', 'have', 'to', 'be', 'sucker']",0
"['in', 'other', 'word', 'you', 'also', 'told', 'her', 'the', 'lola']",1
"['i', 'have', 'thousand', 'friend', 'in', 'one', 'i', 'love', 'you', 'whore', 'of', 'mine']",0
"['nijotanifandang', 'oye', 'i', 'prefer', 'to', 'present', 'since', 'you', 'defend', 'this', 'girl', 'will', 'you', 'also', 'defend', 'her', 'jjaviervazque']",0
"['zaybrok', 'thanks', 'to', 'the', 'fact', 'that', 'they', 'have', 'change', 'attitude', 'to', 'people', 'like', 'you', 'susso', 'year', 'ago', 'today', 'we', 'can', 'vote', 'on', 'woman']",0
"['employer', 'maru', 'escobedo', 'woman', 'drive', 'bmw', 'mexico', 'all', 'the', 'information']",0
"['josescaampoy', 'the', 'place', 'of', 'the', 'parqu']",0
"['how', 'much', 'remains', 'to', 'be', 'fitness', 'girl']",0
"['i', 'live', 'like', 'yearold', 'girl', 'in', 'my', 'head']",0
"['pltebar', 'mjaureguireal', 'bizcochocooker', 'manorvenido', 'spain', 'be', 'among', 'the', 'top', 'parent', 'in', 'the', 'world', 'to', 'be']",0
"['stay', 'close', 'to', 'the', 'people', 'who', 'give', 'you', 'light', 'in', 'your', 'darkest', 'day']",0
"['tefa_', 'missiameiftowers', 'leave', 'you', 'alone', 'my', 'liqueur', 'and', 'elitist', 'girl']",0
"['shipper_april', 'sorashipper', 'ayumi', 'go', 'to', 'the', 'kitchen', 'to', 'prepare', 'the', 'dish', 'for', 'breakfast']",0
"['who', 'have', 'the', 'idea', 'of', 'do', 'this', 'in', 'the', 'place', 'of', 'the', 'baby']",0
"['futsal_platense', 'do', 'you', 'just', 'want', 'him', 'for', 'the', 'money']",1
"['monicaplaut', 'accord', 'to', 'pichota', 'woman', 'should', 'not', 'go', 'to', 'gynaecologist', 'only', 'to', 'gynaecologist', 'but', 'for', 'some', 'death']",1
"['it', 'be', 'hard', 'to', 'see', 'you', 'go', 'without', 'any', 'explanation', 'and', 'cry', 'like', 'girl', 'sit', 'under', 'the', 'moon']",0
"['well', 'they', 'be', 'talk', 'about', 'when', 'girl', 'start', 'play', 'football', 'for', 'example', 'they', 'call', 'it', 'marmacho', 'even']",0
"['sangrebote', 'i', 'be', 'counting', 'i', 'be', 'twelve', 'at', 'least', 'when', 'i', 'saw', 'ten', 'and', 'fairuzas', 'face', 'make', 'turn', 'blind', 'eye']",0
"['aletrevino', 'ay', 'mames']",0
"['berserrk', 'that', 'girl', 'be', 'stupid', 'you', 'lose', 'idiot']",0
"['pissanov', 'that', 'be', 'the', 'big', 'problem', 'woman', 'right', 'should', 'not', 'have', 'ideology', 'we', 'should', 'have', 'the', 'life']",0
"['lot', 'of', 'feminism', 'but', 'then', 'many', 'of', 'them', 'be', 'the', 'first', 'to', 'visualise', 'denigrate', 'song', 'clear', 'idea', 'xfav']",1
"['candayulius', 'you', 'look', 'like', 'motheroftheart', 'flour', 'cake', 'grab', 'something', 'of', 'an', 'empty', 'colour']",0
"['lot', 'of', 'feminism', 'but', 'then', 'we', 'lack', 'zero', 'coma', 'in', 'throw', 'rubbish', 'on', 'any', 'woman', 'in', 'this', 'case', 'it', 'hit', 'n']",1
"['pnpmega', 'you', 'have', 'just', 'move', 'on', 'to', 'my', 'list', 'of', 'the', 'hat', 'edith', 'roman', 'barbarita', 'be', 'big', 'woman', 'that', 'you', 'care', 'about']",0
"['angeldebritook', 'darthesjuan', 'it', 'be', 'true', 'i', 'do', 'not', 'believe', 'you', 'and', 'your', 'bos', 'do', 'not', 'believe', 'you', 'when', 'you', 'say', 'that', 'woman', 'be']",0
"['candemolnar', 'what', 'i', 'be', 'ashamed', 'of', 'be', 'that', 'it', 'categorises', 'all', 'feminist', 'a', 'we', 'hate', 'baby', 'that', 'it', 'want']",0
"['bellaindomite', 'vlcia', 'vox_es', 'because', 'i', 'be', 'from', 'the', 'psoe', 'i', 'go', 'to', 'the', 'right', 'and', 'thought', 'it', 'be', 'radicali', 'knew', 'them']",1
"['elmanuckoyt', 'i', 'have', 'see', 'picture', 'and', 'the', 'truth', 'be', 'rare', 'for', 'paper', 'and', 'i', 'see', 'it', 'very', 'small', 'and', 'robust', 'to', 'do']",0
"['there', 'be', 'woman', 'with', 'cock', 'and', 'men', 'with', 'vagina', 'because', 'the', 'only', 'key', 'to', 'be', 'woman', 'be', 'to', 'be', 'and', 'to', 'feel', 'woman', 'say']",0
"['zabormeta', 'onekorama', 'irantzuvarela', 'youtheurope', 'barbijaputa', 'vale', 'i', 'be', 'already', 'catch', 'him', 'if', 'i', 'have', 'woman', 'and', 'man']",1
"['there', 'be', 'still', 'child', 'who', 'make', 'the', 'association', 'of', 'bad', 'humour', 'sadness', 'anger']",1
"['have', 'you', 'thought', 'that', 'you', 'have', 'everything', 'to', 'be', 'almodobar']",0
"['drathanasius', 'rosambritton', 'jctapialmb', 'aplafa', 'to', 'say', 'that', 'feminism', 'open', 'the', 'door', 'to', 'paedophilia', 'be', 'an', 'insult']",0
"['alonso_dm', 'vanesavallejo', 'the', 'woman', 'be', 'woman', 'for', 'her', 'authenticity', 'and', 'essence', 'she', 'do', 'not', 'have', 'to', 'give', 'birth', 'to', 'be', 'woman', 'and']",0
"['we', 'have', 'to', 'look', 'at', 'life', 'from', 'positive', 'point', 'of', 'view', 'i', 'be', 'go', 'to', 'the', 'spa']",0
"['if', 'i', 'be', 'wrong', 'i', 'fall', 'in', 'love', 'a', 'place', 'of', 'love', 'yoveolapreviaco']",0
"['kiaenzona', 'you', 'can', 'also', 'talk', 'about', 'your', 'little', 'girl', 'attitude', 'which', 'overshadows', 'everything', 'good', 'you', 'have', 'do']",0
"['andres', 'cena', 'fortniteesp_', 'chinga', 'to', 'your', 'mother', 'dirty', 'banger']",1
"['mauricio_magus', 'it', 'be', 'the', 'fox', 'i', 'stood', 'between', 'dori', 'dori', 'and', 'kimi', 'under', 'butuff', 'so', 'goo']",0
"['paranormaniac', 'the', 'good', 'thing', 'be', 'that', 'play', 'and', 'nobody', 'tell', 'him', 'that', 'it', 'be', 'not', 'for', 'her', 'i', 'always', 'touch', 'the', 'play', 'well', 'for']",1
"['i', 'do', 'not', 'see', 'her', 'a', 'yearold', 'girl', 'to', 'she', 'be', 'the', 'person', 'who', 'kill', 'my', 'father', 'of', 'the', 'baby', 'who', 'die', 'in', 'wiscons']",0
"['sandrasabates', 'i', 'look', 'forward', 'to', 'the', 'return', 'of', 'so', 'many', 'fabulous', 'people', 'in', 'woman', 'have', 'to', 'be']",0
"['realnecrzo', 'shiru_redessu', 'iamanysa', 'from', 'there', 'to', 'tell', 'what', 'i', 'hate', 'woman']",1
"['perlap', 'acuerpar', 'enslaves', 'woman', 'a', 'well', 'a', 'fence', 'them', 'so', 'makeup', 'feminist', 'turn', 'out', 'pathetic']",1
"['uf', 'lot', 'of', 'gruesome', 'embrace', 'lot', 'of', 'feminism', 'but', 'it', 'threatens', 'pibas']",0
"['cn', 'qepd', 'now', 'we', 'want', 'to', 'see', 'feminist', 'ddh', 'group', 'and', 'the', 'old', 'may', 'square', 'decrepits', 'come', 'out']",1
"['myhyv', 'marina', 'be', 'described', 'perfectly', 'by', 'nagore', 'girl', 'stupid', 'whimsical']",0
"['i', 'be', 'say', 'something', 'that', 'i', 'like', 'about', 'you', 'if', 'you', 'look', 'like', 'piece', 'of', 'rubbish', 'to', 'so', 'then', 'come', 'on', 'vaduxi']",0
"['aldaaara_', 'you', 'need', 'one', 'more', 'curly', 'horn', 'to', 'be', 'devilish', 'girl']",0
"['i', 'have', 'heart', 'for', 'the', 'place', 'where', 'miriams', 'pussy', 'be', 'pure', 'gold', 'ghvipgala']",0
"['isabelalayzagil', 'silvyta', 'menunited', 'almost', 'be', 'out', 'of', 'envy', 'what', 'make', 'them', 'passionate']",1
"['lona', 'perryscrush', 'justpapaya', 'rvbiari', 'bua', 'do', 'you', 'bore', 'to', 'see', 'girl', 'when', 'i', 'have', 'give', 'you']",0
"['you', 'know', 'that', 'you', 'have', 'grown', 'old', 'when', 'to', 'disconnect', 'you', 'start', 'wash', 'plate']",0
"['celia_', 'srtdelconio', 'dangero', 'mujer', 'guillote']",1
"['tammhc', 'you', 'be', 'the', 'best', 'place', 'in', 'the', 'universe']",0
"['pablo_iglesias_', 'enlafronteratv', 'lot', 'of', 'feminism', 'lot', 'of', 'feminism', 'but', 'the', 'of', 'puta', 'pa', 'arriba', 'of', 'puta']",0
"['_martagh_', 'it', 'be', 'not', 'to', 'blame', 'for', 'anything', 'of', 'course', 'not', 'but', 'something', 'be', 'obvious', 'and', 'she', 'rather', 'than', 'a', 'mother', 'should', 'make', 'up']",0
"['misogynist', 'someone', 'who', 'hate', 'woman', 'aversion', 'to', 'them', 'the', 'word', 'exists', 'but', 'hatred', 'of', 'woman', 'should', 'not', 'exist']",0
"['lowellcham_', 'it', 'be', 'like', 'be', 'connect', 'to', 'the', 'internet', 'all', 'the', 'time', 'sometimes', 'with', 'headache']",0
"['think_', 'mjdelrio', 'see', 'if', 'they', 'will', 'wash', 'the', 'floor', 'with', 'you', 'for', 'machirulo']",0
"['what', 'mess', 'when', 'i', 'wear', 'all', 'kind', 'of', 'black', 'undergarment', 'because', 'wet', 'be', 'dirty', 'and', 'i', 'have', 'to', 'get', 'wet']",0
"['the', 'wise', 'rhuas', 'the', 'mint', 'voice', 'laozmiente', 'aozdegalicia', 'laboz']",0
"['elmondospana', 'mujer', 'at', 'the', 'wheel']",1
"['i', 'be', 'afraid', 'that', 'the', 'same', 'woman', 'agree', 'to', 'defend', 'their', 'right', 'how', 'do', 'one', 'woman', 'condemn', 'another', 'who', 'do', 'not', 'want', 'to', 'die']",0
"['the', 'nursery', 'ask', 'them', 'to', 'dress', 'their', 'daughtermore', 'like', 'girl', 'and', 'they', 'react', 'so', 'brilliantly']",0
"['policeinaction', 'the', 'girl', 'isbuffmy', 'pocket', 'where', 'she', 'be']",0
"['cavc', 'diegoarcos', 'you', 'know', 'that', 'i', 'handle', 'well', 'than', 'any', 'man', 'pimo', 'dear', 'in', 'it', 'do', 'not', 'apply', 'that', 'woman', 'behind', 'the', 'wheel']",1
"['elabu_r', 'sofiasuescun', 'you', 'have', 'never', 'deserve', 'to', 'be', 'defender', 'and', 'a', 'you', 'now', 'advocate', 'the', 'indefensible', 'sususo']",0
