text,label
"['have', 'free', 'blindfold', 'ptierney', 'im', 'not', 'sexist', 'but', 'i', 'dont', 'wan', 'na', 'watch', 'woman', 'talk', 'to', 'each', 'other', 'about', 'sport']",1
"['the', 'only', 'way', 'these', 'girl', 'be', 'keep', 'job', 'be', 'if', 'they', 'blow', 'every', 'dude', 'in', 'the', 'room']",1
"['follower', 'think', 'and', 'talk', 'about', 'their', 'problem', 'leader', 'think', 'and', 'talk', 'about', 'the', 'solution']",0
"['those', 'who', 'let', 'thing', 'happen', 'usually', 'lose', 'to', 'those', 'who', 'make', 'thing', 'happen']",0
"['tell', 'her', 'that', 'if', 'her', 'action', 'inspire', 'others', 'to', 'dream', 'more', 'learn', 'more', 'do', 'more', 'and', 'become', 'more', 'she', 'be', 'leader']",0
"['she', 'who', 'want', 'to', 'lead', 'the', 'orchestra', 'must', 'turn', 'her', 'back', 'on', 'the', 'crowd']",0
"['people', 'buy', 'into', 'the', 'leader', 'before', 'they', 'buy', 'into', 'the', 'vision']",0
"['company', 'be', 'strong', 'if', 'it', 'be', 'bound', 'by', 'love', 'rather', 'than', 'by', 'fear']",0
"['the', 'key', 'to', 'successful', 'leadership', 'today', 'be', 'influence', 'not', 'authority']",0
"['a', 'we', 'look', 'ahead', 'into', 'the', 'next', 'century', 'leader', 'will', 'be', 'those', 'who', 'empower', 'others']",0
"['the', 'art', 'of', 'leadership', 'be', 'say', 'not', 'yes', 'it', 'be', 'very', 'easy', 'to', 'say', 'yes']",0
"['she', 'told', 'that', 'the', 'first', 'key', 'to', 'leadership', 'be', 'selfcontrol']",0
"['bos', 'say', 'go', 'leader', 'say', 'let', 'go']",0
"['great', 'person', 'attracts', 'great', 'people', 'and', 'know', 'how', 'to', 'hold', 'them', 'together']",0
"['work', 'harder', 'on', 'yourself', 'than', 'you', 'do', 'on', 'your', 'job']",0
"['let', 'u', 'work', 'without', 'reason', 'say', 'martin', 'it', 'be', 'the', 'only', 'way', 'to', 'make', 'life', 'endurable']",0
"['who', 'move', 'not', 'forward', 'go', 'backward']",0
"['i', 'like', 'work', 'it', 'fascinates', 'i', 'can', 'sit', 'and', 'look', 'at', 'it', 'for', 'hour']",0
"['i', 'always', 'arrive', 'late', 'at', 'the', 'office', 'but', 'i', 'make', 'up', 'for', 'it', 'by', 'leave', 'early']",0
"['there', 'be', 'happilyeverafter', 'to', 'run', 'to', 'we', 'have', 'to', 'work', 'for', 'happiness']",0
"['make', 'sure', 'you', 'choose', 'work', 'that', 'make', 'you', 'happy']",0
"['we', 'writer', 'be', 'crazy', 'group', 'i', 'cant', 'think', 'of', 'any', 'other', 'profession', 'where', 'the', 'actual', 'work', 'be', 'deep', 'within', 'uncomfortable', 'and', 'want', 'out']",0
"['man', 'only', 'so', 'much', 'knowledge', 'a', 'put', 'to', 'work']",0
"['if', 'craftsman', 'want', 'to', 'do', 'good', 'work', 'must', 'first', 'sharpen', 'his', 'tool']",0
"['if', 'mainstream', 'culture', 'think', 'gender', 'role', 'be', 'unimportant', 'church', 'culture', 'make', 'them', 'too', 'important']",0
"['man', 'be', 'not', 'idle', 'because', 'be', 'absorbed', 'in', 'thought', 'there', 'be', 'visible', 'labor', 'and', 'there', 'be', 'invisible', 'labor']",0
"['in', 'most', 'case', 'be', 'good', 'bos', 'mean', 'hire', 'talented', 'people', 'and', 'then', 'get', 'out', 'of', 'their', 'way']",0
"['you', 'should', 'not', 'confuse', 'your', 'career', 'with', 'your', 'life']",0
"['what', 'work', 'yesterday', 'doesnt', 'always', 'work', 'today']",0
"['it', 'be', 'my', 'observation', 'that', 'most', 'people', 'get', 'ahead', 'during', 'the', 'time', 'that', 'others', 'waste']",0
"['when', 'you', 'expect', 'the', 'world', 'to', 'end', 'at', 'any', 'moment', 'you', 'know', 'there', 'be', 'need', 'to', 'hurry', 'you', 'take', 'your', 'time', 'you', 'do', 'your', 'work', 'well']",0
"['it', 'be', 'quality', 'rather', 'than', 'quantity', 'that', 'matter']",0
"['the', 'great', 'weariness', 'come', 'from', 'work', 'not', 'do']",0
"['ive', 'always', 'say', 'that', 'idleness', 'dulls', 'the', 'spirit', 'we', 'have', 'to', 'keep', 'the', 'brain', 'busy', 'or', 'at', 'least', 'the', 'hand', 'if', 'we', 'dont', 'have', 'brain']",0
"['think', 'be', 'the', 'hardest', 'work', 'anyone', 'can', 'do', 'which', 'be', 'probably', 'the', 'reason', 'why', 'we', 'have', 'so', 'few', 'thinker']",0
"['we', 'spent', 'our', 'life', 'make', 'living']",0
"['bureaucracy', 'be', 'the', 'death', 'of', 'all', 'sound', 'work']",0
"['i', 'want', 'to', 'be', 'thoroughly', 'use', 'up', 'when', 'i', 'die', 'for', 'the', 'harder', 'i', 'work', 'the', 'more', 'i', 'live', 'i', 'rejoice', 'in', 'life', 'for', 'it', 'own', 'sake']",0
"['the', 'more', 'i', 'want', 'to', 'get', 'something', 'do', 'the', 'less', 'i', 'call', 'it', 'work']",0
"['i', 'have', 'the', 'most', 'boring', 'office', 'job', 'in', 'the', 'worldi', 'use', 'to', 'clean', 'the', 'window', 'on', 'envelope']",0
"['ninety', 'percent', 'of', 'paid', 'work', 'be', 'timewasting', 'crap', 'the', 'world', 'get', 'by', 'on', 'the', 'other', 'ten']",0
"['work', 'will', 'drive', 'you', 'crazy', 'if', 'you', 'let', 'it']",0
"['why', 'do', 'i', 'have', 'to', 'do', 'the', 'sew', 'because', 'im', 'girl', 'be', 'that', 'it', 'it', 'isnt', 'fair', 'i', 'tell', 'you']",0
"['all', 'work', 'be', 'the', 'avoidance', 'of', 'harder', 'work']",0
"['work', 'hard', 'put', 'maximum', 'effort', 'and', 'have', 'good', 'attitude', 'most', 'importantly', 'never', 'give', 'up']",0
"['the', 'human', 'worker', 'will', 'go', 'the', 'way', 'of', 'the', 'horse']",0
"['work', 'be', 'so', 'important', 'you', 'have', 'to', 'do', 'it']",0
"['what', 'be', 'you', 'not', 'work', 'on', 'that', 'you', 'should']",0
"['if', 'your', 'work', 'be', 'stressful', 'it', 'not', 'your', 'work']",0
"['and', 'love', 'be', 'work', 'but', 'it', 'the', 'best', 'kind', 'of', 'work', 'there', 'be']",0
"['there', 'an', 'art', 'in', 'every', 'labour']",0
"['i', 'see', 'your', 'point', 'it', 'irks', 'you', 'to', 'see', 'anyone', 'at', 'all', 'who', 'be', 'able', 'to', 'work', 'permit', 'to', 'live', 'without', 'work', 'but', 'why', 'do', 'you', 'consider', 'work', 'virtue']",0
"['i', 'have', 'idea', 'how', 'to', 'be', 'an', 'artist', 'and', 'lover', 'so', 'i', 'chose', 'the', 'one', 'most', 'likely', 'to', 'make', 'happy', 'when', 'im', 'eighty', 'and', 'gaze', 'back', 'on', 'long', 'and', 'productive', 'life']",0
"['write', 'be', 'worthwhile', 'work']",0
"['it', 'be', 'must', 'to', 'excel', 'in', 'our', 'work']",0
"['do', 'it', 'with', 'passion', 'or', 'not', 'at', 'all']",0
"['cant', 'say', 'body', 'ever', 'get', 'use', 'to', 'hard', 'work']",0
"['yes', 'work', 'be', 'love', 'make', 'visible']",0
"['my', 'soul', 'sir', 'i', 'havent', 'get', 'one', 'the', 'management', 'doesnt', 'allow', 'them']",0
"['if', 'youre', 'go', 'to', 'be', 'work', 'you', 'might', 'a', 'well', 'work', 'with', 'passion', 'and', 'give', 'it', 'all', 'youve', 'get']",0
"['let', 'others', 'slap', 'each', 'others', 'on', 'the', 'back', 'while', 'youre', 'back', 'in', 'the', 'lab', 'or', 'the', 'gym', 'or', 'pound', 'the', 'pavement']",0
"['when', 'you', 'select', 'career', 'it', 'not', 'only', 'affect', 'you', 'but', 'many', 'people', 'who', 'depend', 'on', 'your', 'work']",0
"['our', 'culture', 'need', 'to', 'find', 'robust', 'image', 'of', 'female', 'success', 'that', 'be', 'first', 'not', 'male', 'and', 'second', 'not', 'white', 'woman', 'on', 'the', 'phone', 'hold', 'cry', 'baby']",0
"['my', 'mother', 'often', 'say', 'a', 'long', 'a', 'person', 'be', 'happy', 'at', 'work', 'then', 'poverty', 'be', 'nothing', 'to', 'be', 'ashamed', 'of']",0
"['i', 'have', 'learn', 'to', 'have', 'pride', 'in', 'what', 'i', 'do']",0
"['if', 'you', 'enjoy', 'be', 'at', 'work', 'more', 'than', 'be', 'at', 'home', 'it', 'doesnt', 'mean', 'you', 'be', 'workaholic', 'it', 'simply', 'mean', 'you', 'be', 'in', 'love', 'with', 'your', 'work', 'and', 'you', 'worship', 'it']",0
"['even', 'the', 'ordinary', 'business', 'of', 'cleaning', 'house', 'seem', 'somehow', 'to', 'have', 'become', 'sacramental']",0
"['work', 'be', 'process', 'and', 'any', 'process', 'need', 'to', 'be', 'control', 'to', 'make', 'work', 'productive', 'therefore', 'require', 'building', 'the', 'appropriate', 'control', 'into', 'the', 'process', 'of', 'work']",0
"['we', 'work', 'to', 'firstly', 'realize', 'our', 'hidden', 'potential']",0
"['all', 'job', 'be', 'odd', 'or', 'they', 'would', 'be', 'game', 'or', 'nap', 'or', 'picnic']",0
"['dont', 'be', 'concerned', 'with', 'what', 'you', 'cant', 'do', 'work', 'on', 'what', 'you', 'can', 'do', 'then', 'count', 'your', 'blessing']",0
"['work', 'therefore', 'be', 'the', 'paramount', 'key', 'to', 'discover', 'yourself']",0
"['without', 'labor', 'nothing', 'prospers']",0
"['hard', 'work', 'be', 'often', 'the', 'easy', 'work', 'you', 'do', 'not', 'do', 'at', 'the', 'proper', 'time']",0
"['i', 'love', 'to', 'keep', 'it', 'by', 'the', 'idea', 'of', 'get', 'rid', 'of', 'it', 'nearly', 'break', 'my', 'heart']",0
"['manage', 'be', 'get', 'paid', 'for', 'home', 'run', 'someone', 'else', 'hit']",0
"['most', 'of', 'the', 'men', 'sit', 'in', 'first', 'class', 'on', 'an', 'airplane', 'have', 'really', 'boring', 'job']",0
"['professional', 'life', 'be', 'like', 'fire', 'hydrant', 'you', 'spend', 'all', 'of', 'your', 'time', 'put', 'out', 'fire', 'and', 'stand', 'your', 'ground', 'against', 'the', 'big', 'dog']",0
"['people', 'who', 'work', 'sit', 'down', 'get', 'paid', 'more', 'than', 'people', 'who', 'work', 'stand', 'up']",0
"['i', 'left', 'journalism', 'because', 'i', 'met', 'too', 'many', 'interest', 'people', 'at', 'an', 'uninteresting', 'salary']",0
"['the', 'profession', 'of', 'book', 'write', 'make', 'horse', 'race', 'seem', 'like', 'solid', 'stable', 'business']",0
"['im', 'writer', 'i', 'write', 'check', 'theyre', 'not', 'very', 'good']",0
"['secretary', 'must', 'think', 'like', 'man', 'act', 'like', 'lady', 'look', 'like', 'girl', 'and', 'work', 'like', 'dog']",1
"['i', 'once', 'work', 'a', 'salesman', 'and', 'be', 'very', 'independent', 'i', 'take', 'order', 'from', 'one']",0
"['im', 'concert', 'pianist', 'thats', 'pretentious', 'way', 'of', 'say', 'im', 'unemployed', 'at', 'the', 'moment']",0
"['if', 'law', 'school', 'be', 'so', 'hard', 'to', 'get', 'through', 'how', 'come', 'there', 'be', 'so', 'many', 'lawyer']",0
"['i', 'hate', 'be', 'place', 'on', 'committee', 'they', 'be', 'always', 'have', 'meeting', 'at', 'which', 'half', 'be', 'absent', 'and', 'the', 'rest', 'late']",0
"['thank', 'god', 'i', 'have', 'the', 'opportunity', 'to', 'do', 'what', 'i', 'love', 'which', 'be', 'my', 'family', 'and', 'work', 'on', 'business', 'and', 'try', 'and', 'make', 'it', 'the', 'best', 'that', 'it', 'can', 'be']",0
"['if', 'you', 'can', 'not', 'work', 'with', 'love', 'but', 'only', 'with', 'distaste', 'it', 'be', 'well', 'that', 'you', 'should', 'leave', 'your', 'work']",0
"['my', 'mother', 'taught', 'to', 'love', 'my', 'work', 'i', 'learn', 'everything', 'about', 'business', 'from', 'her']",0
"['positive', 'attitude', 'be', 'something', 'everyone', 'can', 'work', 'on', 'and', 'everyone', 'can', 'learn', 'how', 'to', 'employ', 'it']",0
"['how', 'do', 'you', 'nurture', 'positive', 'attitude', 'when', 'all', 'the', 'statistic', 'say', 'youre', 'dead', 'man', 'you', 'go', 'to', 'work']",0
"['there', 'be', 'always', 'feel', 'for', 'that', 'it', 'would', 'work', 'thats', 'what', 'keep', 'go', 'you', 'go', 'in', 'with', 'positive', 'attitude', 'and', 'stay', 'there', 'and', 'thats', 'big', 'part', 'of', 'what', 'do', 'make', 'it', 'work']",0
"['i', 'be', 'always', 'act', 'be', 'at', 'party', 'at', 'work', 'or', 'in', 'office', 'my', 'attitude', 'change', 'from', 'meeting', 'to', 'meeting', 'from', 'be', 'serious', 'to', 'intense', 'to', 'funny', 'depend', 'on', 'who', 'be', 'in', 'the', 'room']",0
"['my', 'parent', 'have', 'strong', 'work', 'ethic', 'but', 'their', 'attitude', 'to', 'life', 'their', 'philosophy', 'be', 'whatever', 'make', 'you', 'happy']",0
"['when', 'you', 'retire', 'it', 'place', 'in', 'life', 'part', 'of', 'the', 'journey', 'you', 'just', 'dont', 'quit', 'work', 'you', 'develop', 'an', 'attitude', 'where', 'you', 'can', 'do', 'what', 'you', 'please']",0
"['i', 'get', 'to', 'work', 'with', 'rachel', 'dratch', 'and', 'she', 'just', 'have', 'such', 'funny', 'rollwithit', 'attitude', 'when', 'she', 'would', 'approach', 'the', 'stage', 'and', 'could', 'turn', 'anything', 'into', 'gem']",0
"['stay', 'positive', 'and', 'happy', 'work', 'hard', 'and', 'dont', 'give', 'up', 'hope', 'be', 'open', 'to', 'criticism', 'and', 'keep', 'learn', 'surround', 'yourself', 'with', 'happy', 'warm', 'and', 'genuine', 'people']",0
"['my', 'great', 'hope', 'be', 'to', 'laugh', 'a', 'much', 'a', 'i', 'cry', 'to', 'get', 'my', 'work', 'do', 'and', 'try', 'to', 'love', 'somebody', 'and', 'have', 'the', 'courage', 'to', 'accept', 'the', 'love', 'in', 'return']",0
"['football', 'be', 'like', 'life', 'it', 'require', 'perseverance', 'selfdenial', 'hard', 'work', 'sacrifice', 'dedication', 'and', 'respect', 'for', 'authority']",0
"['football', 'be', 'great', 'deal', 'like', 'life', 'in', 'that', 'it', 'teach', 'that', 'work', 'sacrifice', 'perseverance', 'competitive', 'drive', 'selflessness', 'and', 'respect', 'for', 'authority', 'be', 'the', 'price', 'that', 'each', 'and', 'every', 'one', 'of', 'u', 'must', 'pay', 'to', 'achieve', 'any', 'goal', 'that', 'be', 'worthwhile']",0
"['respect', 'people', 'be', 'an', 'important', 'part', 'of', 'life', 'whether', 'it', 'the', 'person', 'do', 'janitorial', 'work', 'or', 'the', 'person', 'above', 'you', 'it', 'doesnt', 'matter', 'who', 'you', 'be', 'im', 'go', 'to', 'respect', 'you']",0
"['mutual', 'respect', 'be', 'very', 'important', 'in', 'relationship', 'and', 'since', 'my', 'work', 'be', 'part', 'of', 'my', 'life', 'would', 'have', 'to', 'respect', 'it']",0
"['follow', 'your', 'dream', 'work', 'hard', 'practice', 'and', 'persevere', 'make', 'sure', 'you', 'eat', 'variety', 'of', 'food', 'get', 'plenty', 'of', 'exercise', 'and', 'maintain', 'healthy', 'lifestyle']",0
"['if', 'you', 'do', 'what', 'you', 'love', 'youll', 'never', 'work', 'day', 'in', 'your', 'life']",0
"['become', 'mother', 'be', 'the', 'best', 'thing', 'ever', 'for', 'it', 'become', 'my', 'life', 'work', 'not', 'just', 'parent', 'but', 'share', 'information', 'and', 'encourage', 'other', 'woman', 'to', 'be', 'receptive', 'to', 'the', 'basic', 'nature', 'of', 'motherhood']",0
"['my', 'mother', 'be', 'the', 'influence', 'in', 'my', 'life', 'she', 'be', 'strong', 'she', 'have', 'great', 'faith', 'in', 'the', 'ultimate', 'triumph', 'of', 'justice', 'and', 'hard', 'work', 'she', 'believe', 'passionately', 'in', 'education']",0
"['communication', 'be', 'skill', 'that', 'you', 'can', 'learn', 'it', 'like', 'rid', 'bicycle', 'or', 'type', 'if', 'youre', 'willing', 'to', 'work', 'at', 'it', 'you', 'can', 'rapidly', 'improve', 'the', 'quality', 'of', 'evry', 'part', 'of', 'your', 'life']",0
"['i', 'dont', 'see', 'myself', 'a', 'famous', 'i', 'see', 'myself', 'a', 'normal', 'person', 'with', 'job', 'that', 'be', 'not', 'very', 'normal', 'my', 'work', 'life', 'be', 'very', 'out', 'there', 'and', 'very', 'public', 'but', 'i', 'do', 'my', 'best', 'to', 'maintain', 'my', 'privacy']",0
"['the', 'single', 'life', 'be', 'bearable', 'to', 'only', 'through', 'my', 'work', 'in', 'science', 'but', 'for', 'the', 'long', 'term', 'it', 'would', 'be', 'very', 'bad', 'if', 'i', 'have', 'to', 'make', 'do', 'without', 'very', 'young', 'person', 'next', 'to']",0
"['i', 'use', 'to', 'work', 'at', 'school', 'a', 'teacher', 'assistant', 'and', 'my', 'mom', 'be', 'principal', 'at', 'an', 'elementary', 'school', 'i', 'dont', 'know', 'i', 'think', 'thats', 'pretty', 'good', 'life', 'teach', 'kid']",0
"['i', 'want', 'to', 'work', 'with', 'kid', 'i', 'would', 'love', 'to', 'be', 'teacher']",0
"['my', 'parent', 'want', 'to', 'be', 'teacher', 'because', 'i', 'could', 'work', 'most', 'of', 'the', 'year', 'and', 'pursue', 'the', 'thing', 'that', 'i', 'love', 'to', 'do', 'during', 'the', 'summer', 'it', 'just', 'seem', 'like', 'good', 'plan']",0
"['id', 'try', 'to', 'channel', 'my', 'nervous', 'energy', 'in', 'positive', 'way', 'into', 'strength', 'and', 'endurance', 'it', 'didnt', 'always', 'work']",0
"['sometimes', 'i', 'wake', 'up', 'in', 'the', 'morning', 'and', 'feel', 'like', 'go', 'straight', 'back', 'to', 'bed', 'but', 'i', 'still', 'have', 'to', 'get', 'up', 'and', 'work', 'and', 'i', 'still', 'have', 'to', 'take', 'advantage', 'of', 'the', 'chance', 'ive', 'be', 'give', 'in', 'life']",0
"['it', 'really', 'all', 'about', 'family', 'love', 'and', 'the', 'child', 'for', 'i', 'work', 'at', 'that', 'every', 'day']",0
"['work', 'mean', 'independence', 'it', 'allow', 'to', 'shape', 'my', 'life', 'on', 'so', 'many', 'level']",0
"['i', 'work', 'hard', 'i', 'make', 'my', 'own', 'living', 'and', 'i', 'love', 'it', 'i', 'like', 'have', 'financial', 'independence']",0
"['the', 'fact', 'be', 'i', 'diet', 'every', 'day', 'of', 'my', 'life', 'i', 'have', 'to', 'work', 'at', 'it', 'but', 'i', 'diet', 'so', 'i', 'can', 'pig', 'out']",0
"['ive', 'three', 'child', 'three', 'grandchild', 'i', 'work', 'i', 'travel', 'and', 'im', 'very', 'happily', 'married', 'im', 'very', 'satisfied', 'and', 'happy', 'with', 'my', 'life', 'and', 'there', 'really', 'isnt', 'anything', 'i', 'want']",0
"['and', 'im', 'very', 'lucky', 'to', 'have', 'girl', 'in', 'my', 'life', 'who', 'i', 'have', 'the', 'privilege', 'to', 'call', 'my', 'wife']",0
"['only', 'then', 'approach', 'my', 'fortieth', 'birthday', 'i', 'make', 'philosophy', 'my', 'life', 'work']",0
"['god', 'continue', 'to', 'work', 'miracle', 'in', 'my', 'life']",0
"['you', 'have', 'to', 'do', 'the', 'work', 'in', 'your', 'marriage', 'but', 'it', 'to', 'be', 'laid', 'on', 'strong', 'foundation', 'of', 'love']",0
"['ive', 'get', 'an', 'overactive', 'brain', 'i', 'enjoy', 'work', 'i', 'enjoy', 'life', 'and', 'im', 'not', 'good', 'at', 'relax', 'ive', 'also', 'never', 'slept', 'very', 'much', 'due', 'to', 'this', 'overactive', 'imagination', 'and', 'my', 'brain', 'constantly', 'think']",0
"['i', 'work', 'extremely', 'hard', 'to', 'stay', 'positive', 'and', 'happy', 'but', 'i', 'get', 'sad', 'and', 'anxious', 'too', 'just', 'like', 'everyone']",0
"['im', 'so', 'pathetically', 'eager', 'for', 'people', 'to', 'love', 'dc', 'it', 'so', 'sad', 'it', 'like', 'i', 'work', 'for', 'the', 'chamber', 'of', 'commerce', 'or', 'something']",0
"['which', 'be', 'im', 'an', 'optimist', 'that', 'two', 'people', 'can', 'be', 'together', 'to', 'work', 'out', 'their', 'conflict', 'and', 'that', 'commitment', 'i', 'think', 'might', 'be', 'what', 'love', 'be', 'because', 'they', 'both', 'grow', 'from', 'their', 'relationship']",0
"['the', 'purpose', 'of', 'work', 'be', 'not', 'to', 'make', 'money', 'the', 'purpose', 'of', 'work', 'be', 'to', 'make', 'the', 'worker', 'whether', 'work', 'stiff', 'or', 'top', 'executive', 'feel', 'good', 'about', 'life']",0
"['real', 'success', 'be', 'find', 'you', 'lifework', 'in', 'the', 'work', 'that', 'you', 'love']",0
"['like', 'most', 'people', 'i', 'can', 'be', 'lazy', 'so', 'it', 'nice', 'to', 'have', 'goal', 'or', 'deadline', 'or', 'reason', 'to', 'work', 'out', 'i', 'feel', 'well', 'when', 'i', 'get', 'to', 'exercise', 'or', 'when', 'im', 'outdoors', 'i', 'like', 'to', 'hike', 'swim', 'and', 'run', 'and', 'i', 'love', 'to', 'play', 'soccer']",0
"['im', 'not', 'someone', 'who', 'lead', 'my', 'life', 'try', 'to', 'get', 'publicity', 'id', 'rather', 'do', 'my', 'work', 'and', 'go', 'home']",0
"['id', 'like', 'to', 'keep', 'work', 'work', 'and', 'life', 'life', 'it', 'mean', 'youve', 'get', 'your', 'life', 'to', 'come', 'back', 'to', 'somewhere', 'to', 'come', 'home', 'to', 'at', 'night', 'that', 'isnt', 'invade', 'by', 'your', 'day']",0
"['work', 'without', 'love', 'be', 'slavery']",0
"['perfect', 'be', 'the', 'enemy', 'of', 'good']",0
"['in', 'order', 'to', 'achieve', 'positive', 'result', 'she', 'must', 'work', 'for', 'them', 'not', 'hope', 'for', 'them']",0
"['if', 'you', 'be', 'go', 'through', 'hell', 'keep', 'go']",0
"['work', 'hard', 'in', 'silence']",0
"['time', 'will', 'change', 'for', 'the', 'well', 'when', 'you', 'change']",0
"['i', 'use', 'to', 'work', 'at', 'the', 'unemployment', 'office', 'i', 'hat', 'it', 'because', 'when', 'they', 'fire', 'i', 'have', 'to', 'show', 'up', 'to', 'work', 'anyway']",0
"['work', 'begin', 'when', 'the', 'fear', 'of', 'do', 'nothing', 'at', 'all', 'finally', 'trump', 'the', 'terror', 'of', 'do', 'it', 'badly']",0
"['if', 'you', 'believe', 'in', 'yourself', 'and', 'work', 'hard', 'your', 'dream', 'will', 'come', 'true']",0
"['nothing', 'be', 'really', 'work', 'unless', 'you', 'would', 'rather', 'be', 'do', 'something', 'else']",0
"['in', 'every', 'marriage', 'more', 'than', 'week', 'old', 'there', 'be', 'ground', 'for', 'divorce', 'the', 'trick', 'be', 'to', 'find', 'and', 'continue', 'to', 'find', 'ground', 'for', 'marriage']",0
"['perseverance', 'be', 'the', 'hard', 'work', 'you', 'do', 'after', 'you', 'get', 'tire', 'of', 'do', 'the', 'hard', 'work', 'you', 'already', 'do']",0
"['whatever', 'you', 'make', 'base', 'it', 'upon', 'that', 'which', 'be', 'most', 'important', 'to', 'you', 'only', 'then', 'will', 'it', 'have', 'depth', 'and', 'meaning', 'and', 'only', 'then', 'will', 'it', 'resonate', 'with', 'others']",0
"['if', 'youre', 'not', 'inthe', 'mood', 'you', 'cant', 'do', 'that', 'stuff', 'right']",0
"['hard', 'work', 'should', 'be', 'reward', 'by', 'good', 'food']",0
"['if', 'you', 'dont', 'interfere', 'with', 'ill', 'always', 'do', 'something', 'really', 'good']",0
"['my', 'feel', 'about', 'work', 'be', 'that', 'it', 'an', 'unnecessary', 'evil', 'so', 'ive', 'always', 'do', 'my', 'best', 'to', 'avoid', 'it']",0
"['the', 'best', 'bos', 'be', 'the', 'one', 'who', 'boss', 'the', 'least']",0
"['stop', 'look', 'for', 'permission', 'from', 'other', 'people', 'to', 'do', 'what', 'you', 'know', 'you', 'be', 'meant', 'to', 'do']",0
"['but', 'it', 'be', 'not', 'always', 'the', 'people', 'who', 'say', 'most', 'who', 'do', 'most']",0
"['whatever', 'you', 'do', 'put', 'all', 'your', 'soul', 'your', 'spirit', 'and', 'your', 'strength', 'into', 'it']",0
"['obviously', 'the', 'most', 'beautiful', 'fate', 'the', 'most', 'wonderful', 'good', 'fortune', 'that', 'can', 'happen', 'to', 'any', 'human', 'be', 'be', 'to', 'be', 'paid', 'for', 'do', 'that', 'which', 'passionately', 'love', 'to', 'do']",0
"['it', 'not', 'what', 'you', 'do', 'but', 'what', 'you', 'appear', 'to', 'do']",0
"['distraction', 'waste', 'our', 'energy', 'concentration', 'restores', 'it']",0
"['if', 'you', 'launch', 'career', 'do', 'something', 'you', 'dont', 'really', 'like', 'that', 'even', 'if', 'youre', 'successful', 'you', 'wont', 'feel', 'successful', 'and', 'youll', 'be', 'contemptuous', 'of', 'your', 'own', 'success']",0
"['it', 'not', 'what', 'you', 'do', 'but', 'that', 'kind', 'of', 'job', 'you', 'do', 'that', 'make', 'the', 'difference']",0
"['we', 'need', 'more', 'portrayal', 'of', 'woman', 'a', 'competent', 'professional', 'and', 'happy', 'mother', 'or', 'even', 'happy', 'professional', 'and', 'competent', 'mother']",0
"['think', 'personally', 'act', 'communally']",0
"['say', 'that', 'when', 'you', 'want', 'to', 'change', 'thing', 'you', 'cant', 'please', 'everyone', 'if', 'you', 'do', 'please', 'everyone', 'you', 'arent', 'make', 'enough', 'progress', 'mark', 'be', 'right']",0
"['be', 'you', 'willing', 'to', 'work', 'for', 'what', 'you', 'want']",0
"['you', 'can', 'create', 'your', 'ideal', 'job']",0
"['this', 'be', 'not', 'his', 'job', 'i', 'thought', 'it', 'his', 'passion']",0
"['be', 'great', 'in', 'all', 'you', 'do']",0
"['people', 'be', 'only', 'worth', 'what', 'their', 'responsibility', 'make', 'them']",0
"['whatever', 'you', 'do', 'be', 'sure', 'to', 'do', 'it', 'well']",0
"['competition', 'be', 'not', 'about', 'fight', 'it', 'be', 'all', 'about', 'help', 'each', 'other', 'to', 'achieve', 'common', 'goal']",0
"['the', 'kind', 'of', 'job', 'fifteenandahalfyearold', 'can', 'get', 'be', 'not', 'worth', 'do', 'they', 'pay', 'shit', 'and', 'suck']",0
"['life', 'will', 'not', 'give', 'you', 'what', 'you', 'want', 'it', 'will', 'give', 'you', 'what', 'you', 'work', 'for']",0
"['the', 'thing', 'that', 'make', 'happy', 'most', 'be', 'my', 'family', 'and', 'work']",0
"['i', 'be', 'immerse', 'in', 'architecture', 'all', 'day', 'work', 'in', 'my', 'office', 'or', 'teach']",0
"['the', 'woman', 'party', 'be', 'make', 'up', 'of', 'woman', 'of', 'all', 'race', 'creed', 'and', 'nationality', 'who', 'be', 'united', 'on', 'the', 'one', 'program', 'of', 'work', 'to', 'raise', 'the', 'status', 'of', 'woman']",0
"['in', 'my', 'experience', 'be', 'busy', 'and', 'work', 'hard', 'be', 'the', 'key', 'to', 'sanityhappiness']",0
"['im', 'compare', 'to', 'my', 'dad', 'all', 'the', 'time', 'and', 'ive', 'learn', 'to', 'take', 'it', 'positively', 'by', 'work', 'hard']",0
"['what', 'you', 'do', 'be', 'what', 'matter', 'not', 'what', 'you', 'think', 'or', 'say', 'or', 'plan']",0
"['i', 'love', 'deadline', 'i', 'love', 'the', 'whoosh', 'noise', 'they', 'make', 'a', 'they', 'go', 'by']",0
"['i', 'dont', 'really', 'like', 'coffee', 'she', 'say', 'but', 'i', 'dont', 'really', 'like', 'it', 'when', 'my', 'head', 'hit', 'my', 'desk', 'when', 'i', 'fall', 'asleep', 'either']",0
"['when', 'you', 'see', 'what', 'some', 'girl', 'marry', 'you', 'realize', 'how', 'they', 'must', 'hate', 'to', 'work', 'for', 'living']",1
"['be', 'you', 'bore', 'with', 'life', 'then', 'throw', 'yourself', 'into', 'some', 'work', 'you', 'believe', 'in', 'with', 'all', 'your', 'heart', 'live', 'for', 'it', 'die', 'for', 'it', 'and', 'you', 'will', 'find', 'happiness', 'that', 'you', 'have', 'thought', 'could', 'never', 'be', 'yours']",0
